,drugbank_id,drugbank_tid,CID,mol_id,action
2781,DB01224,BE0000247,5002,177988,antagonist
2782,DB01226,BE0000738,5281042,1458110,antagonist
2783,DB01226,BE0000560,5281042,177990,antagonist
2784,DB01226,BE0000560,5281042,177990,agonist
2785,DB01226,BE0000045,5281042,32324,antagonist
2786,DB01227,BE0000770,15130,452073,agonist
2787,DB01227,BE0003584,15130,1458126,other
2788,DB01227,BE0003585,15130,177898,antagonist
2789,DB01233,BE0000756,4168,181432,antagonist
2790,DB01233,BE0000092,4168,34451,agonist
2791,DB01233,BE0000084,4168,2661757,agonist
2792,DB01233,BE0000311,4168,681914,agonist
2793,DB01233,BE0000426,4168,177975,inhibitor
2794,DB01235,BE0000020,6047,30397,agonist
2795,DB01235,BE0000145,6047,32049,agonist
2796,DB01235,BE0000756,6047,181432,agonist
2797,DB01235,BE0000581,6047,927342,agonist
2798,DB01235,BE0000389,6047,291946,agonist
2799,DB01237,BE0000442,2444,510296,antagonist
2800,DB01238,BE0000451,60795,36431,antagonist
2801,DB01238,BE0000756,60795,181432,antagonist
2802,DB01238,BE0000756,60795,181432,agonist
2803,DB01238,BE0000291,60795,189928,antagonist
2804,DB01238,BE0000291,60795,189928,agonist
2805,DB01238,BE0000797,60795,219679,antagonist
2806,DB01238,BE0000659,60795,177772,antagonist
2807,DB01238,BE0000476,60795,177774,antagonist
2808,DB01238,BE0000533,60795,338028,antagonist
2809,DB01238,BE0000311,60795,681914,antagonist
2810,DB01238,BE0000945,60795,1162924,antagonist
2811,DB01238,BE0000650,60795,1857143,antagonist
2812,DB01238,BE0000020,60795,30397,antagonist
2813,DB01238,BE0000020,60795,30397,agonist
2814,DB01238,BE0000145,60795,32049,antagonist
2815,DB01238,BE0000145,60795,32049,agonist
2816,DB01238,BE0000581,60795,927342,antagonist
2817,DB01238,BE0000581,60795,927342,agonist
2818,DB01238,BE0000389,60795,291946,antagonist
2819,DB01238,BE0000389,60795,291946,agonist
2820,DB01238,BE0000442,60795,510296,antagonist
2821,DB01238,BE0000501,60795,433201,antagonist
2822,DB01238,BE0000289,60795,178196,antagonist
2823,DB01238,BE0000572,60795,178198,antagonist
2824,DB01238,BE0000342,60795,178194,antagonist
2825,DB01238,BE0000342,60795,178194,other
2826,DB01238,BE0000092,60795,34451,antagonist
2827,DB01238,BE0000560,60795,177990,antagonist
2828,DB01238,BE0000045,60795,32324,antagonist
2829,DB01238,BE0000405,60795,61970253,antagonist
2830,DB01238,BE0000247,60795,177988,antagonist
2834,DB01241,BE0000071,3463,307341,agonist
2835,DB01245,BE0000738,2968,1458110,agonist
2836,DB01245,BE0000426,2968,177975,inhibitor
2837,DB01247,BE0002198,3759,187353,inhibitor
2838,DB01247,BE0002196,3759,398415,inhibitor
2839,DB01248,BE0000956,148124,3511138,binder
2840,DB01250,BE0000987,6003770,386420,inhibitor
2841,DB01251,BE0000207,91610,1374919,inhibitor
2842,DB01252,BE0000207,121891,1374919,inhibitor
2843,DB01252,BE0000215,121891,1711117,agonist
2844,DB01253,BE0000501,443884,433201,agonist
2845,DB01254,BE0000014,3062316,28237,multitarget
2846,DB01254,BE0000838,3062316,10635153,multitarget
2847,DB01254,BE0000841,3062316,181944,antagonist
2848,DB01254,BE0000842,3062316,36808,multitarget
2849,DB01254,BE0000840,3062316,181268,inhibitor
2850,DB01254,BE0000453,3062316,34085,antagonist
2851,DB01254,BE0000205,3062316,189732,antagonist
2852,DB01254,BE0000891,3062316,6981726,inhibitor
2853,DB01254,BE0000435,3062316,178993,multitarget
2854,DB01254,BE0000839,3062316,338228,multitarget
2856,DB01256,BE0000843,6918462,13621367,inhibitor
2857,DB01259,BE0000767,208908,757924,antagonist
2858,DB01259,BE0000511,208908,553282,antagonist
2859,DB01260,BE0000794,5311066,31680,agonist
2860,DB01261,BE0000854,4369359,535388,inhibitor
2861,DB01262,BE0000892,451668,1632819,inhibitor
2862,DB01267,BE0000451,115237,36431,antagonist
2863,DB01267,BE0000756,115237,181432,antagonist
2864,DB01267,BE0000442,115237,510296,agonist
2865,DB01267,BE0000501,115237,433201,antagonist
2866,DB01267,BE0000389,115237,291946,antagonist
2867,DB01267,BE0000659,115237,177772,antagonist
2868,DB01267,BE0000581,115237,927342,antagonist
2869,DB01267,BE0000533,115237,338028,antagonist
2870,DB01267,BE0000289,115237,178196,antagonist
2871,DB01267,BE0000572,115237,178198,antagonist
2872,DB01267,BE0000342,115237,178194,agonist
2873,DB01267,BE0000291,115237,189928,antagonist
2874,DB01267,BE0000020,115237,30397,antagonist
2875,DB01268,BE0000205,5329102,189732,inhibitor
2876,DB01268,BE0000029,5329102,31432,inhibitor
2877,DB01268,BE0000453,5329102,34085,inhibitor
2878,DB01268,BE0000369,5329102,2655412,inhibitor
2879,DB01268,BE0000023,5329102,297050,inhibitor
2880,DB01268,BE0000147,5329102,409573,inhibitor
2881,DB01268,BE0000853,5329102,553224,inhibitor
2882,DB01268,BE0000852,5329102,189734,inhibitor
2888,DB01274,BE0000694,3083544,29371,agonist
2889,DB01275,BE0001002,3637,1399032,inhibitor
2890,DB01275,BE0000060,3637,190786,inhibitor
2891,DB01280,BE0000546,3011155,35568,inhibitor
2892,DB01282,BE0000844,16681432,34765,agonist
2893,DB01283,BE0000262,151166,291988,inhibitor
2894,DB01283,BE0000017,151166,387018,inhibitor
2895,DB01284,BE0000848,16133751,28344,antagonist
2896,DB01288,BE0000694,3343,29371,agonist
2897,DB01288,BE0000172,3343,178200,agonist
2898,DB01288,BE0001012,3343,178896,agonist
2901,DB01295,BE0000172,2372,178200,antagonist
2902,DB01295,BE0000694,2372,29371,antagonist
2903,DB01295,BE0000501,2372,433201,antagonist
2905,DB01297,BE0000172,4883,178200,antagonist
2906,DB01298,BE0000803,5322,41273,inhibitor
2907,DB01299,BE0000563,17134,160260,inhibitor
2908,DB01301,BE0000127,54682938,535073,inhibitor
2914,DB01320,BE0000197,56339,184039,inhibitor
2915,DB01321,BE0003720,5282165,3212176,inhibitor
2916,DB01324,BE0000419,4870,1172161,inhibitor
2917,DB01325,BE0000267,6307,29600,inhibitor
2918,DB01325,BE0000322,6307,179780,inhibitor
2919,DB01325,BE0000502,6307,1373425,inhibitor
2920,DB01325,BE0000281,6307,903682,inhibitor
2921,DB01325,BE0000419,6307,1172161,inhibitor
2922,DB01326,BE0003688,456255,52214157,inhibitor
2923,DB01327,BE0000588,33255,581194,inhibitor
2924,DB01327,BE0000488,33255,42468,inhibitor
2925,DB01327,BE0003723,33255,1850613,inhibitor
2926,DB01327,BE0003579,33255,42314,inhibitor
2927,DB01327,BE0000930,33255,190192,inhibitor
2928,DB01327,BE0001029,33255,5729676,inhibitor
2929,DB01328,BE0000588,43594,581194,inhibitor
2930,DB01328,BE0000488,43594,42468,inhibitor
2931,DB01328,BE0000744,43594,41216,inhibitor
2932,DB01328,BE0003579,43594,42314,inhibitor
2940,DB01331,BE0003685,441199,41218,inhibitor
2941,DB01331,BE0000744,441199,41216,inhibitor
2942,DB01331,BE0000588,441199,581194,inhibitor
2943,DB01331,BE0000488,441199,42468,inhibitor
2944,DB01331,BE0004335,441199,15457529,inhibitor
2945,DB01331,BE0004290,441199,153767,inhibitor
2946,DB01331,BE0003624,441199,984233,inhibitor
2947,DB01332,BE0003618,6533629,46611,inhibitor
2948,DB01332,BE0000588,6533629,581194,inhibitor
2949,DB01332,BE0000488,6533629,42468,inhibitor
2950,DB01333,BE0000588,38103,581194,inhibitor
2951,DB01336,BE0000738,21233,1458110,antagonist
2952,DB01336,BE0000560,21233,177990,antagonist
2953,DB01337,BE0000738,441289,1458110,antagonist
2954,DB01337,BE0000560,441289,177990,antagonist
2955,DB01337,BE0000045,441289,32324,antagonist
2959,DB01339,BE0000738,39765,1458110,antagonist
2960,DB01340,BE0000221,56330,178286,inhibitor
2966,DB01348,BE0000221,5311447,178286,inhibitor
2967,DB01349,BE0000062,60919,179122,antagonist
2978,DB01355,BE0000795,3608,31631,potentiator
2979,DB01355,BE0000381,3608,386422,potentiator
2980,DB01355,BE0000523,3608,386424,potentiator
2981,DB01355,BE0000478,3608,905393,potentiator
2982,DB01355,BE0000471,3608,182916,potentiator
2983,DB01355,BE0000764,3608,1470364,potentiator
2984,DB01355,BE0000849,3608,755648,antagonist
2985,DB01355,BE0002341,3608,496607,antagonist
2986,DB01355,BE0000829,3608,493134,antagonist
2987,DB01355,BE0000826,3608,790532,antagonist
2992,DB01357,BE0000123,6291,31234,agonist
2993,DB01359,BE0000172,37464,178200,antagonist
2994,DB01359,BE0000172,37464,178200,agonist
2995,DB01359,BE0000694,37464,29371,antagonist
2996,DB01359,BE0000694,37464,29371,agonist
2997,DB01359,BE0000291,37464,189928,antagonist
2998,DB01359,BE0000797,37464,219679,antagonist
2999,DB01364,BE0000486,9294,189258,other
3000,DB01364,BE0000118,9294,292335,inhibitor
3001,DB01365,BE0004888,3677,433201,agonist
3002,DB01365,BE0004888,3677,177807,agonist
3003,DB01365,BE0004888,3677,178196,agonist
3004,DB01365,BE0004888,3677,178198,agonist
3005,DB01365,BE0004888,3677,178194,agonist
3006,DB01365,BE0004872,3677,178200,agonist
3007,DB01365,BE0004872,3677,29371,agonist
3008,DB01365,BE0004872,3677,178896,agonist
3009,DB01366,BE0000694,688561,29371,agonist
3010,DB01367,BE0002196,3052776,398415,inhibitor
3011,DB01367,BE0000246,3052776,179367,activator
3015,DB01380,BE0000794,5745,31680,agonist
3019,DB01393,BE0000071,39042,307341,agonist
3020,DB01393,BE0001007,39042,190230,agonist
3021,DB01393,BE0000215,39042,1711117,agonist
3022,DB01393,BE0000956,39042,3511138,agonist
3023,DB01393,BE0000412,39042,35885,agonist
3024,DB01393,BE0000078,39042,30448,agonist
3025,DB01393,BE0000707,39042,1053069,agonist
3026,DB01394,BE0000026,2833,11230445,inhibitor
3027,DB01394,BE0000143,2833,338695,inhibitor
3028,DB01395,BE0000557,68873,35652,agonist
3029,DB01395,BE0000668,68873,307166,antagonist
3030,DB01395,BE0000132,68873,178628,antagonist
3031,DB01396,BE0000732,441207,219942,inhibitor
3034,DB01399,BE0000262,5161,291988,inhibitor
3035,DB01399,BE0000017,5161,387018,inhibitor
3038,DB01403,BE0000756,72287,181432,antagonist
3039,DB01403,BE0000020,72287,30397,antagonist
3040,DB01403,BE0000145,72287,32049,antagonist
3041,DB01403,BE0000581,72287,927342,antagonist
3042,DB01403,BE0000389,72287,291946,antagonist
3043,DB01403,BE0000451,72287,36431,antagonist
3044,DB01403,BE0000533,72287,338028,antagonist
3045,DB01403,BE0000442,72287,510296,antagonist
3046,DB01403,BE0000092,72287,34451,antagonist
3047,DB01403,BE0000560,72287,177990,antagonist
3048,DB01403,BE0000045,72287,32324,antagonist
3049,DB01403,BE0000405,72287,61970253,antagonist
3050,DB01403,BE0000247,72287,177988,antagonist
3051,DB01403,BE0000501,72287,433201,antagonist
3052,DB01403,BE0000715,72287,177807,antagonist
3053,DB01403,BE0000289,72287,178196,antagonist
3054,DB01403,BE0000572,72287,178198,antagonist
3055,DB01403,BE0000342,72287,178194,antagonist
3056,DB01406,BE0000123,28417,31234,agonist
3057,DB01406,BE0000132,28417,178628,agonist
3058,DB01406,BE0000557,28417,35652,agonist
3059,DB01406,BE0000203,28417,183422,modulator
3060,DB01406,BE0000472,28417,16589056,modulator
3061,DB01406,BE0001047,28417,307163,inhibitor
3062,DB01408,BE0000694,54766,29371,agonist
3063,DB01409,BE0000045,5487427,32324,antagonist
3064,DB01409,BE0000092,5487427,34451,antagonist
3065,DB01409,BE0000560,5487427,177990,antagonist
3066,DB01410,BE0000794,6918155,31680,agonist
3067,DB01411,BE0000705,4887,5353887,antagonist
3068,DB01411,BE0000704,4887,339741,other
3069,DB01411,BE0001208,4887,33836,antagonist
3070,DB01411,BE0000908,4887,31077,other
3071,DB01411,BE0001086,4887,189180,other
3072,DB01411,BE0001034,4887,454154,other
3073,DB01412,BE0000013,5429,256155,antagonist
3074,DB01412,BE0000924,5429,177892,antagonist
3075,DB01412,BE0000487,5429,347122,inhibitor
3076,DB01413,BE0003579,5479537,42314,inhibitor
3079,DB01415,BE0000588,5282242,581194,inhibitor
3080,DB01415,BE0000488,5282242,42468,inhibitor
3081,DB01415,BE0003579,5282242,42314,inhibitor
3082,DB01418,BE0000713,54676537,40217983,inhibitor
3085,DB01421,BE0003676,165580,1022792,inhibitor
3086,DB01422,BE0001534,19910,903982,inhibitor
3087,DB01425,BE0000756,43008,181432,antagonist
3088,DB01426,BE0000197,441080,184039,inhibitor
3089,DB01427,BE0000436,3698,38201493,inhibitor
3090,DB01427,BE0000487,3698,347122,inhibitor
3091,DB01427,BE0000704,3698,339741,inhibitor
3092,DB01428,BE0000557,4632,35652,antagonist
3093,DB01428,BE0000132,4632,178628,antagonist
3094,DB01429,BE0000197,2218,184039,inhibitor
3095,DB01429,BE0000418,2218,179888,inhibitor
3096,DB01430,BE0000732,33887,219942,binder
3097,DB01431,BE0000557,235905,35652,agonist
3098,DB01431,BE0000123,235905,31234,agonist
3099,DB01435,BE0000262,2206,291988,inhibitor
3100,DB01435,BE0000017,2206,387018,inhibitor
3101,DB01438,BE0000141,4756,12642270,inhibitor
3102,DB01580,BE0000172,4631,178200,antagonist
3103,DB01580,BE0000694,4631,29371,antagonist
3106,DB01586,BE0000622,31401,531160,inducer
3113,DB01591,BE0000045,154059,32324,antagonist
3114,DB01591,BE0000092,154059,34451,antagonist
3115,DB01591,BE0000560,154059,177990,antagonist
3116,DB01591,BE0000405,154059,61970253,antagonist
3117,DB01591,BE0000247,154059,177988,antagonist
3138,DB01595,BE0000795,4506,31631,potentiator
3139,DB01595,BE0000381,4506,386422,potentiator
3140,DB01595,BE0000523,4506,386424,potentiator
3141,DB01595,BE0000478,4506,905393,potentiator
3142,DB01595,BE0000471,4506,182916,potentiator
3143,DB01595,BE0000764,4506,1470364,potentiator
3144,DB01595,BE0002344,4506,31635,potentiator
3145,DB01595,BE0002346,4506,455946,potentiator
3146,DB01595,BE0002345,4506,182925,potentiator
3147,DB01595,BE0003593,4506,193783776,potentiator
3148,DB01595,BE0003592,4506,31637,potentiator
3149,DB01595,BE0003594,4506,1754749,potentiator
3150,DB01595,BE0003599,4506,2388693,potentiator
3151,DB01595,BE0003595,4506,1857126,potentiator
3152,DB01595,BE0003596,4506,2197001,potentiator
3153,DB01595,BE0000129,4506,182911,potentiator
3154,DB01595,BE0003598,4506,456428,potentiator
3155,DB01595,BE0003597,4506,7861736,potentiator
3156,DB01595,BE0000141,4506,12642270,other
3157,DB01597,BE0001148,6435415,219600,inhibitor
3158,DB01598,BE0003579,104838,42314,inhibitor
3159,DB01598,BE0000488,104838,42468,inhibitor
3160,DB01598,BE0000588,104838,581194,inhibitor
3161,DB01598,BE0000790,104838,790944,inhibitor
3162,DB01598,BE0000302,104838,581568,other
3163,DB01599,BE0000119,4912,9247086,inhibitor
3164,DB01600,BE0000262,5468,291988,inhibitor
3165,DB01600,BE0000017,5468,387018,inhibitor
3166,DB01602,BE0000576,441397,18145626,inhibitor
3167,DB01603,BE0003618,6087,46611,inhibitor
3168,DB01603,BE0004335,6087,15457529,inhibitor
3169,DB01603,BE0003624,6087,984233,inhibitor
3170,DB01603,BE0004290,6087,153767,inhibitor
3171,DB01604,BE0000576,33478,18145626,inhibitor
3172,DB01605,BE0000576,115163,18145626,inhibitor
3173,DB01606,BE0002015,123630,5002312,inhibitor
3174,DB01606,BE0001568,123630,16505919,inhibitor
3175,DB01608,BE0000020,4747,30397,antagonist
3176,DB01608,BE0000289,4747,178196,antagonist
3177,DB01611,BE0000155,3652,7330281,antagonist
3178,DB01611,BE0001171,3652,8099652,antagonist
3179,DB01612,BE0000556,10026,28230,agonist
3183,DB01616,BE0000291,3678,189928,antagonist
3184,DB01618,BE0000756,23897,181432,antagonist
3185,DB01618,BE0000291,23897,189928,antagonist
3186,DB01618,BE0000451,23897,36431,antagonist
3187,DB01618,BE0000092,23897,34451,other
3189,DB01620,BE0000442,4761,510296,antagonist
3190,DB01621,BE0000756,62867,181432,antagonist
3191,DB01621,BE0000020,62867,30397,antagonist
3192,DB01621,BE0000451,62867,36431,antagonist
3193,DB01621,BE0000291,62867,189928,antagonist
3194,DB01622,BE0000756,9429,181432,antagonist
3195,DB01622,BE0000020,9429,30397,antagonist
3196,DB01622,BE0000451,9429,36431,antagonist
3197,DB01622,BE0000291,9429,189928,antagonist
3198,DB01622,BE0000501,9429,433201,antagonist
3199,DB01623,BE0000756,941651,181432,antagonist
3200,DB01623,BE0000020,941651,30397,antagonist
3201,DB01623,BE0000451,941651,36431,antagonist
3202,DB01624,BE0000020,5311507,30397,antagonist
3203,DB01624,BE0000145,5311507,32049,antagonist
3204,DB01624,BE0000756,5311507,181432,antagonist
3205,DB01624,BE0000501,5311507,433201,antagonist
3206,DB01624,BE0000289,5311507,178196,antagonist
3207,DB01624,BE0000451,5311507,36431,antagonist
3208,DB01624,BE0000442,5311507,510296,antagonist
3209,DB01626,BE0002196,4688,398415,inhibitor
3210,DB01626,BE0002198,4688,187353,inhibitor
3211,DB01628,BE0000262,123619,291988,inhibitor
3212,DB01656,BE0001287,449193,347130,inhibitor
3213,DB01656,BE0001133,449193,347120,inhibitor
3214,DB01656,BE0000487,449193,347122,inhibitor
3215,DB01656,BE0002353,449193,727223,inhibitor
3216,DB01744,BE0001023,159055,8977866,agonist
3217,DB01744,BE0001023,159055,8977866,activator
3218,DB01744,BE0001122,159055,3287188,inhibitor
3219,DB01744,BE0001186,159055,20147036,activator
3221,DB02300,BE0000779,5288783,340203,antagonist
3222,DB02546,BE0002365,5311,1277084,inhibitor
3223,DB02546,BE0002366,5311,1667394,inhibitor
3224,DB02546,BE0002367,5311,2326173,inhibitor
3225,DB02546,BE0002368,5311,4754911,inhibitor
3226,DB02638,BE0000293,72081,28418,agonist
3227,DB02638,BE0000165,72081,667068,other
3228,DB02701,BE0001717,936,1017423,binder
3229,DB02703,BE0001800,3000226,16505914,inhibitor
3230,DB02703,BE0001542,3000226,47025,inhibitor
3231,DB02709,BE0000017,445154,387018,inhibitor
3232,DB02709,BE0000262,445154,291988,inhibitor
3233,DB02709,BE0000428,445154,190828,inhibitor
3234,DB02709,BE0000230,445154,1184699,inhibitor
3235,DB02925,BE0000502,4849,1373425,inhibitor
3237,DB03756,BE0000071,445580,307341,ligand
3238,DB03756,BE0000215,445580,1711117,ligand
3239,DB03756,BE0000412,445580,35885,activator
3240,DB03756,BE0000078,445580,30448,activator
3241,DB03756,BE0000707,445580,1053069,activator
3242,DB04209,BE0001156,2993,1184320,antagonist
3243,DB04209,BE0001156,2993,1184320,inhibitor
3244,DB04209,BE0000553,2993,537439,inhibitor
3245,DB04552,BE0003997,4488,190013,inhibitor
3246,DB04552,BE0000262,4488,291988,inhibitor
3247,DB04570,BE0000790,47499,790944,inhibitor
3248,DB04570,BE0000588,47499,581194,inhibitor
3249,DB04570,BE0000488,47499,42468,inhibitor
3250,DB04570,BE0000744,47499,41216,inhibitor
3251,DB04574,BE0000123,3001028,31234,agonist
3252,DB04574,BE0000792,3001028,2911152,agonist
3253,DB04575,BE0000123,9046,31234,agonist
3254,DB04575,BE0000123,9046,31234,modulator
3255,DB04576,BE0000742,3357,292830,inhibitor
3256,DB04576,BE0000366,3357,1574722,inhibitor
3257,DB04576,BE0000429,3357,1574370,inhibitor
3258,DB04786,BE0000387,5361,182771,antagonist
3259,DB04786,BE0000739,5361,337722,agonist
3260,DB04786,BE0000048,5361,339641,inhibitor
3261,DB04786,BE0001640,5361,190889,inhibitor
3262,DB04794,BE0000233,2378,578119,inhibitor
3263,DB04835,BE0000911,3002977,1262811,antagonist
3264,DB04838,BE0000691,2893,179762,inhibitor
3265,DB04839,BE0000132,9880,178628,antagonist
3266,DB04840,BE0000486,2966,189258,inducer
3267,DB04841,BE0000483,941361,6625659,inhibitor
3268,DB04841,BE0000864,941361,14670397,inhibitor
3269,DB04841,BE0000012,941361,5565888,inhibitor
3270,DB04841,BE0000442,941361,510296,antagonist
3271,DB04842,BE0000756,3396,181432,antagonist
3272,DB04842,BE0000451,3396,36431,antagonist
3273,DB04842,BE0000679,3396,306473,inhibitor
3274,DB04843,BE0000092,4057,34451,antagonist
3275,DB04843,BE0000045,4057,32324,antagonist
3276,DB04844,BE0000118,6018,292335,inhibitor
3277,DB04844,BE0000756,6018,181432,inhibitor
3278,DB04845,BE0001415,6445540,1297274,inhibitor
3279,DB04846,BE0000172,2663,178200,antagonist
3280,DB04846,BE0000694,2663,29371,agonist
3281,DB04846,BE0001012,2663,178896,agonist
3282,DB04846,BE0000289,2663,178196,antagonist
3283,DB04846,BE0000572,2663,178198,antagonist
3284,DB04846,BE0000342,2663,178194,antagonist
3285,DB04854,BE0002204,134018,10336525,inhibitor
3286,DB04855,BE0000501,208898,433201,antagonist
3287,DB04855,BE0000141,208898,12642270,inhibitor
3288,DB04855,BE0000210,208898,5712621,inhibitor
3289,DB04861,BE0000172,71301,178200,antagonist
3290,DB04861,BE0000694,71301,29371,antagonist
3291,DB04864,BE0000426,854026,177975,inhibitor
3292,DB04865,BE0003833,285033,313659,antagonist
3293,DB04868,BE0000014,644241,28237,inhibitor
3294,DB04868,BE0000453,644241,34085,antagonist
3295,DB04876,BE0000854,6918537,535388,inhibitor
3297,DB04878,BE0000837,444020,17648144,inhibitor
3298,DB04880,BE0000436,53708,38201493,inhibitor
3300,DB04894,BE0002147,6918026,431095,agonist
3301,DB04894,BE0000384,6918026,8176544,antagonist
3302,DB04896,BE0000749,65833,36433,inhibitor
3303,DB04896,BE0000486,65833,189258,inhibitor
3304,DB04896,BE0004956,65833,219920,inhibitor
3305,DB04896,BE0004956,65833,558749,inhibitor
